0,polarity,subjectivity,Sentiment
"using my binance chart b/c it  cleanerin the end, when zoomed out, all looks pretty orderly right?",0.26785714285714285,0.7678571428571428,Positivo
again,0.0,0.0,Neutro
💥> [](> we’re coming….> > early xmas.> >,0.1,0.3,Positivo
we gained so much fuel on that dip...,0.2,0.2,Positivo
place your betshow many times have we seen this pattern,0.5,0.5,Positivo
"#bitcoin / as i discussed in yesterday  stream, the recent dip we had was nothing more than a healthy correction after a massive parabolic extension.i believe we have  defined the upper and lower bounds of a new range that we will  likely trade within for the next month or two…",0.14204545454545453,0.4630681818181818,Positivo
.dbounced at key support for now,0.0,1.0,Neutro
- scalping shorts been very profitable lately. trading the 1h tweezer top. just looking for a quick scalp.,0.18333333333333335,0.475,Positivo
"screw this,  is undervalued and under-owned.join me:",0.0,0.0,Neutro
let  get those locals highs,0.0,0.0,Neutro
"#bitcoin - being wrong is about perspective. in 2022 i was wrong plenty but was confident buying  to  would work out. i thought it was going to happen sooner but a year later here we are at ,000 and my ""wrong"" prediction turned out to be a very profitable one. > [](> what is the key to becoming a great trader?> > one thing i love about  is this...> > he seems to ""know his self,"" which is a key to trading...> > i am referencing this from observation alone, as we have yet to discuss this. however, it appears he realized somewhere along…",0.08636363636363636,0.7303030303030303,Positivo
these are the kind of charts we have all been waiting for.,0.6,0.9,Positivo
pandas &  killing the game future blue chip all around from nft to now gaming with   🤝> [](>,-0.13333333333333333,0.20833333333333334,Negativo
"finally, true on-chain privacy at lastthe first ever fully private wallethold or swap any erc-20 token or nft with complete anonymityprivacy, security, confidentiality. this is #0x0 #ad> [](> before we kick off #0x0ctober, we are  thrilled to present a demo video of our highly anticipated #arcane wallet mvp. please keep in mind that this is just the mvp version, and the final ui will closely resemble a full-fledged exchange, but with the added benefits of being…",0.22888888888888884,0.5442592592592592,Positivo
"yesterday,  bears were celebrating the dip. the dip:",0.0,0.0,Neutro
"#0x0 is going to fucking rip so hard literally the most obvious play of 2024> [](> idk man, i’m not smart but i know one thing for sure….> > #0x0 is about to leave this range behind and teleport higher.",-0.09268707482993196,0.5977891156462585,Negativo
think we will  soon visit the horizontal but break through rather quickly once we get there.then the last resistance before price discovery is the grey box.pretty excited for this one.,0.16458333333333333,0.35416666666666663,Positivo
"doggie coins up next with  and  leading the pack, but man does this one look ready for new all-time highs.",0.11212121212121212,0.3181818181818182,Positivo
"> [](> to establish more liquidity for  on different chains with , kas/wbnb and kas/wmatic farming campaigns and pools have now been deployed on bsc and polygon!> >  🤝> > aprs will start soon. > > visit  to benefit from an unbeatable roi!",0.25,0.55,Positivo
"izzz back> [](> good news, everyone! bob has applied to the cashtokens foundation for a grant developed by the bobmeme universe, thanks to our friends at  🤝> > we have exciting things in the horizon. mint your free origin  tokens and don’t miss the ride!> > 我们将向 cashtokens…",0.375,0.54,Positivo
"so this  is up like 50% since my first post, now have like  of free keep going, i like free positions that go crazy.... much easier to hold lol",0.2416666666666667,0.6222222222222222,Positivo
#0x0the next parabolic breakout higher is going to be explosive  one of the sexiest charts in the entire crypto market,0.08333333333333333,0.375,Positivo
enjoy your bounty  #igu > [](> shorting  #igu at the cmp .11> > reposr for chart,0.4,0.5,Positivo
"swing #btc shorts opened at .9k. if you disagree, tell me why in the comments. 🧸",0.0,0.0,Neutro
,0.0,0.0,Neutro
monthlysee you above  soon,0.0,0.1,Neutro
: 30 united states dollars for 1  🔮 has been on this all the way🦅. cheers,0.0,0.0,Neutro
i can’t wait until  proves all the doubters wrong 💎> [](> the first two-week sprint for the ator network with the forte group has been completed! it sets the foundation to rapidly bring up our mvp. let  deep dive into the progress made.> part i - 🧵,0.028124999999999997,0.4083333333333333,Positivo
"1hr confirmed reversal, 4hr starting to print..... pull up , pull up....",0.2,0.55,Positivo
breaking out to new all time highs —-> think we see  send next into price discovery,0.06818181818181818,0.22727272727272727,Positivo
ok  fans,0.5,0.5,Positivo
,0.0,0.0,Neutro
extremely bullish on  as a gamefi leader this cycle.> [](>,-0.125,1.0,Negativo
"i know it sounds ridiculous but…trump are #btc are both orangebullish> [](> just in: 🇺🇸 former president trump says the us will have ""one of the greatest economic years the nation has ever recorded"" if elected in 2024.",0.21666666666666667,0.55,Positivo
"i know it sounds ridiculous but…trump and #btc are both orangebullish> [](> just in: 🇺🇸 former president trump says the us will have ""one of the greatest economic years the nation has ever recorded"" if elected in 2024.",0.21666666666666667,0.55,Positivo
"when  breaks 0.05309, max long  and close your computer until next year.> [](> observe",-0.025,0.2,Negativo
"is looking incredibly tasty with this near 550 day consolidation coming to a headwhat do we think happens when this finally decides to pop?i will  give you a clue, take a look at the link chart... i'm targeting  .22 over the next 1-3 months",0.25,0.575,Positivo
"staring intensifies. > [](> when  breaks 0.05309, max long  and close your computer until next year.",-0.025,0.2,Negativo
from this list we printed   and  almost from bottom> [](> top10 twitter kols & gems rating dec. 14> 1   > 2   > 3   > 4   > 5   > 6   > 7   > 8   > 9   > 10,0.0,0.0,Neutro
pumping  #shib> [](>  #shib looks bullish to me,0.0,0.0,Neutro
take some profit n enjoy your day  #jto > [](>  #jto ready to break out> 2.70 to 2.60 entry > long,0.18333333333333335,0.4666666666666666,Positivo
"this is pretty eye openingand it makes total sense toowe have a huge “sell the news” event coming up for #btc and so that capital will need to rotate to other sectorsit’s looking more and more likely that january/february 2024 will be full blown alts seasonare you guys…> [](>  mc flipped all the ema  and is truly entering a new phase🔥🔥> > we are  just getting out of accumulation,> there will be massive dips,> but please...> > do not  sell it all too soon, you have  waited for these moments for a long, long time> > *squigglies are redacted*",0.15928030303030302,0.6524621212121212,Positivo
pumping  #shib> [](>  #shib looks bullish to me,0.0,0.0,Neutro
very few rode from there with me ...they all waited 12k 10k or 3k your favorite ct were making you go fomo short...there i was one of the very few who bought telling you my plan getting little response! next time consider your choices carefully! nothing to say i won> [](>  we are best friends📌,0.08866071428571429,0.4371428571428571,Positivo
plan,0.0,0.0,Neutro
grabbed some  and just gonna hold it. 1w cloud breakout play.,0.0,0.0,Neutro
"do i get to collect  clout?shilled it at  n have been following thru with it step by step.the trick was the same stuff im always telling you about, 1w ichi plays! anyway, plenty more from where that came from.🫡> [](>  with a great  weekly setup! > > should pop more as well.  ill add on pull backs.",0.25,0.49583333333333335,Positivo
we did it,0.0,0.0,Neutro
/   is a good target for the upcoming run. maybe even higher 🤝> [](> i dont think the world is ready for this,0.3833333333333333,0.5333333333333333,Positivo
"imagine buying  when you could have bought #auction could not been me,most undervalued btc eco project, will be shilling this one regularly",0.0,0.07692307692307693,Neutro
"#btc lots of work on my desk (for the group) so no time to do a btc yt update, but it looks pretty clean to me. made the move to my red box, spiked a bit above it but does not  convince me yet this is super bullish.bullish and bearish scenario in the chart",0.19,0.49333333333333335,Positivo
"see you at 0.07 > [](> when  breaks 0.05309, max long  and close your computer until next year.",-0.025,0.2,Negativo
#bitcoin perpetual premium has come down a bit after this push.shows a good amount of spot bid without too many longs aping in.let  hope it stays that way for a sustainable trend up.,0.3481481481481481,0.462962962962963,Positivo
this is my crypto ai watchlist and  are the top performers today (so far)which one do you think ends up closing the highest % rise by the daily close？,0.25,0.25,Positivo
,0.0,0.0,Neutro
:  market is back!,0.0,0.0,Neutro
another #altcoin i think is ready for a big rally is .bought some coins over the past few days. not much resistance in between here and aths.,-0.06999999999999999,0.22999999999999998,Negativo
"#bitcoin reclaimed the 4h trend quicker than i expected -- and now consolidates right below the breakdown area.would be hilarious if it just sends it from here -- but im still weighing towards more sideways pa, where altcoins do well.let  see",0.29642857142857143,0.6089285714285715,Positivo
